t,S1,S2,S3,E1,E2,E3,Ev,Eq,Sp,Sq,Ep_q,void,gamma,G,nu,Sy,M,Group
3.38,-230542.682936998,-613253.942150286,-613253.942150286,0.00147978157714298,-0.000739890788571489,-0.000739890788571489,0,0.00147978157724301,485683.522412523,382711.259213288,0.00400814073876372,0.5,0.00400814073876372,100000000,0.25,100000,0.577350269189626,1
3.4,-232234.053071197,-616532.880626516,-616532.880626516,0.00151364970177299,-0.000756824850886493,-0.000756824850886493,0,0.00151364970187078,488433.27144141,384298.827555319,0.00403671696892029,0.5,0.00403671696892029,100000000,0.25,100000,0.577350269189626,1
3.42,-233627.199609627,-619233.674317691,-619233.674317691,0.00154154617436487,-0.000770773087182437,-0.000770773087182437,0,0.0015415461744609,490698.182748337,385606.474708064,0.0040602546176697,0.5,0.0040602546176697,100000000,0.25,100000,0.577350269189626,1
3.44,-234716.522470022,-621345.466744296,-621345.466744296,0.00156335885844401,-0.000781679429222006,-0.000781679429222006,0,0.0015633588585387,492469.151986205,386628.944274274,0.00407865906986147,0.5,0.00407865906986147,100000000,0.25,100000,0.577350269189626,1
3.46,-235228.004488089,-622863.152734654,-622863.152734654,0.00157899953435082,-0.000789499767175411,-0.000789499767175411,0,0.00157899953444457,493651.436652465,387635.148246564,0.00409094573252731,0.5,0.00409094573252731,100000000,0.25,100000,0.577350269189626,1
3.48,-235098.888394399,-623781.691488005,-623781.691488005,0.0015884082690637,-0.000794204134531851,-0.000794204134531851,0,0.0015884082691569,494220.75712347,388682.803093606,0.00409686228441672,0.5,0.00409686228441672,100000000,0.25,100000,0.577350269189626,1
3.5,-234982.329874483,-624089.204974106,-624089.204974106,0.00159154858778775,-0.000795774293893876,-0.000795774293893876,0,0.00159154858788076,494386.913274232,389106.875099623,0.00409858902978738,0.5,0.00409858902978738,100000000,0.25,100000,0.577350269189626,1
3.52,-235419.240513403,-623777.621578641,-623777.621578641,0.00158840839743613,-0.000794204198718066,-0.000794204198718066,0,0.00158840839752933,494324.827890229,388358.381065238,0.00409794381955038,0.5,0.00409794381955038,100000000,0.25,100000,0.577350269189626,1
3.54,-236825.031209243,-622842.849620555,-622842.849620555,0.00157900003364347,-0.000789500016821733,-0.000789500016821733,0,0.00157900003373721,494170.243483451,386017.818411312,0.00409633733127079,0.5,0.00409633733127079,100000000,0.25,100000,0.577350269189626,1
3.56,-239489.612173103,-621284.77735205,-621284.77735205,0.00156336026076583,-0.000781680130382915,-0.000781680130382915,0,0.00156336026086052,494019.722292401,381795.165178947,0.00409477306916771,0.5,0.00409477306916771,100000000,0.25,100000,0.577350269189626,1
3.58,-243577.392929106,-619107.272958588,-619107.272958588,0.00154155027188076,-0.000770775135940379,-0.000770775135940379,0,0.00154155027197679,493930.646282094,375529.880029482,0.00409384736411419,0.5,0.00409384736411419,100000000,0.25,100000,0.577350269189626,1
3.6,-249127.282314395,-616318.184558891,-616318.184558891,0.00151365568878725,-0.000756827844393623,-0.000756827844393623,0,0.00151365568888504,493921.217144059,367190.902244496,0.00409374937363729,0.5,0.00409374937363729,100000000,0.25,100000,0.577350269189626,1
3.62,-256052.688479131,-612929.340204938,-612929.340204938,0.00147978656200574,-0.00073989328100287,-0.00073989328100287,0,0.00147978656210577,493970.456296336,356876.651725807,0.00409426108191809,0.5,0.00409426108191809,100000000,0.25,100000,0.577350269189626,1
3.64,-264141.518886497,-608956.547881969,-608956.547881969,0.00144007737077815,-0.000720038685389074,-0.000720038685389074,0,0.00144007737088094,494018.204883479,344815.028995472,0.00409475729979161,0.5,0.00409475729979161,100000000,0.25,100000,0.577350269189626,1
3.66,-273224.63347379,-604417.111226603,-604417.111226603,0.00139468355884894,-0.000697341779424469,-0.000697341779424469,0,0.00139468355895508,494019.618642332,331192.477752813,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.68,-283404.652383628,-599327.101771684,-599327.101771684,0.00134378346429975,-0.000671891732149875,-0.000671891732149875,0,0.00134378346440991,494019.618642332,315922.449388057,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.7,-294644.863464438,-593706.99623128,-593706.99623128,0.0012875824088957,-0.00064379120444785,-0.00064379120444785,0,0.00128758240901067,494019.618642332,299062.132766842,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.72,-306900.622316705,-587579.116805146,-587579.116805146,0.00122630361463436,-0.000613151807317182,-0.000613151807317182,0,0.00122630361475508,494019.618642332,280678.494488441,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.74,-320123.734325543,-580967.560800727,-580967.560800727,0.00116018805459018,-0.000580094027295088,-0.000580094027295088,0,0.00116018805471777,494019.618642332,260843.826475185,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.76,-334262.454660685,-573898.200633156,-573898.200633156,0.00108949445291446,-0.000544747226457231,-0.000544747226457231,0,0.00108949445305033,494019.618642332,239635.74597247,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.78,-349261.488276496,-566398.68382525,-566398.68382525,0.00101449928483541,-0.000507249642417705,-0.000507249642417705,0,0.00101449928498132,494019.618642332,217137.195548754,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.8,-365061.989911959,-558498.433007519,-558498.433007519,0.000935496776658092,-0.000467748388329046,-0.000467748388329046,0,0.000935496776816329,494019.618642332,193436.443095559,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.82,-381601.564090688,-550228.645918154,-550228.645918154,0.000852798905764448,-0.000426399452882224,-0.000426399452882224,0,0.000852798905938029,494019.618642332,168627.081827466,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.84,-398814.265120918,-541622.295403039,-541622.295403039,0.000766735400613298,-0.000383367700306649,-0.000383367700306649,0,0.000766735400806363,494019.618642332,142808.030282121,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.86,-416632.146418357,-532713.35475432,-532713.35475432,0.000677645994126105,-0.000338822997063053,-0.000338822997063053,0,0.000677645994344552,494019.618642332,116081.208335963,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.88,-434985.509963167,-523536.672981915,-523536.672981915,0.000585879176402053,-0.000292939588201027,-0.000292939588201027,0,0.000585879176654716,494019.618642332,88551.1630187477,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.9,-453800.61727745,-514129.119324773,-514129.119324773,0.000491803639830638,-0.000245901819915319,-0.000245901819915319,0,0.000491803640131632,494019.618642332,60328.5020473232,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.92,-473002.813588018,-504528.021169489,-504528.021169489,0.0003957926582778,-0.0001978963291389,-0.0001978963291389,0,0.000395792658651808,494019.618642332,31525.2075814716,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.94,-492516.58549683,-494771.135215083,-494771.135215083,0.000298223798733739,-0.000149111899366869,-0.000149111899366869,0,0.00029822379923011,494019.618642332,2254.54971825337,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.96,-512265.560980994,-484896.647473002,-484896.647473002,0.000199478921312921,-9.97394606564604e-05,-9.97394606564604e-05,0,0.000199478922055003,494019.618642332,27368.9135079921,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
3.98,-532172.509392763,-474943.173267117,-474943.173267117,9.99441792540756e-05,-4.99720896270378e-05,-4.99720896270378e-05,0,9.99441807351997e-05,494019.618642332,57229.3361256456,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4,-552159.341459539,-464949.757233729,-464949.757233729,1.00189201942364e-08,-5.00946009711822e-09,-5.00946009711822e-09,0,1.99107567684368e-08,494019.618642332,87209.58422581,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.02,-572147.109283871,-454955.873321563,-454955.873321563,-9.99288202014651e-05,4.99644101007326e-05,4.99644101007326e-05,0,9.99288216828169e-05,494019.618642332,117191.235962308,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.04,-592056.006343456,-445001.424791771,-445001.424791771,-0.000199473305499388,9.97366527496942e-05,9.97366527496942e-05,0,0.000199473306241491,494019.618642332,147054.581551685,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.06,-611806.593177151,-435126.131374923,-435126.131374923,-0.000298226239667864,0.000149113119833932,0.000149113119833932,0,0.000298226240164231,494019.618642332,176680.461802227,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.08,-631321.716659516,-425368.56963374,-425368.56963374,-0.000395801857079691,0.000197900928539846,0.000197900928539846,0,0.000395801857453691,494019.618642332,205953.147025776,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.1,-650524.367148683,-415767.244389157,-415767.244389157,-0.000491815109525528,0.000245907554762764,0.000245907554762764,0,0.000491815109826515,494019.618642332,234757.122759527,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.12,-669338.882058644,-406359.986934177,-406359.986934177,-0.00058588768407533,0.000292943842037665,0.000292943842037665,0,0.000585887684327989,494019.618642332,262978.895124467,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.14,-687690.986591925,-397183.934667536,-397183.934667536,-0.000677648206741735,0.000338824103370868,0.000338824103370868,0,0.000677648206960181,494019.618642332,290507.051924389,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.16,-705508.185693106,-388275.335116945,-388275.335116945,-0.000766734202247641,0.000383367101123821,0.000383367101123821,0,0.000766734202440706,494019.618642332,317232.850576161,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.18,-722720.193634878,-379669.331146059,-379669.331146059,-0.000852794241956502,0.000426397120978251,0.000426397120978251,0,0.000852794242130084,494019.618642332,343050.862488819,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.2,-739259.084869645,-371399.885528676,-371399.885528676,-0.000935488698130338,0.000467744349065169,0.000467744349065169,0,0.000935488698288575,494019.618642332,367859.199340969,0.0040947719920046,0.5,0.0040947719920046,100000000,0.25,100000,0.577350269189626,1
4.22,-753399.965044833,-366637.763602293,-366637.763602293,-0.00101449120247658,0.00050724560123829,0.00050724560123829,0,0.0010144912026225,495558.497416473,386762.20144254,0.0041107644893456,0.5,0.0041107644893456,100000000,0.25,100000,0.577350269189626,1
4.24,-762792.189348825,-369741.002315981,-369741.002315981,-0.00108948997563928,0.000544744987819638,0.000544744987819638,0,0.00108948997577515,500758.064660262,393051.187032844,0.00416479997720729,0.5,0.00416479997720729,100000000,0.25,100000,0.577350269189626,1
4.26,-770741.581137461,-374376.376562318,-374376.376562318,-0.00116018901654166,0.00058009450827083,0.00058009450827083,0,0.00116018901666925,506498.111420699,396365.204575144,0.00422445229296867,0.5,0.00422445229296867,100000000,0.25,100000,0.577350269189626,1
4.28,-778176.141064006,-378711.54691656,-378711.54691656,-0.00122630932741744,0.000613154663708718,0.000613154663708718,0,0.00122630932753815,511866.411632375,399464.594147446,0.00428024130527011,0.5,0.00428024130527011,100000000,0.25,100000,0.577350269189626,1
4.3,-785066.740201872,-382729.527994201,-382729.527994201,-0.00128759184603557,0.000643795923017783,0.000643795923017783,0,0.00128759184615053,516841.932063425,402337.21220767,0.00433194843035416,0.5,0.00433194843035416,100000000,0.25,100000,0.577350269189626,1
4.32,-791386.05747931,-386414.38858997,-386414.38858997,-0.00134379358857786,0.000671896794288929,0.000671896794288929,0,0.00134379358868802,521404.944886416,404971.66888934,0.00437936865062421,0.5,0.00437936865062421,100000000,0.25,100000,0.577350269189626,1
4.34,-797108.874363777,-389751.423511394,-389751.423511394,-0.00139469027045611,0.000697345135228054,0.000697345135228054,0,0.00139469027056225,525537.240462188,407357.450852383,0.00442231272595899,0.5,0.00442231272595899,100000000,0.25,100000,0.577350269189626,1
4.36,-802212.554674553,-392727.433362604,-392727.433362604,-0.00144008057359352,0.000720040286796759,0.000720040286796759,0,0.00144008057369631,529222.47379992,409485.121311949,0.00446061079423118,0.5,0.00446061079423118,100000000,0.25,100000,0.577350269189626,1
4.38,-806677.04458274,-395330.72454433,-395330.72454433,-0.00147978614642469,0.000739893073212343,0.000739893073212343,0,0.00147978614652472,532446.164557133,411346.32003841,0.00449411237130748,0.5,0.00449411237130748,100000000,0.25,100000,0.577350269189626,1
4.4,-810484.872611264,-397551.109253903,-397551.109253903,-0.00151365160389562,0.000756825801947809,0.000756825801947809,0,0.00151365160399341,535195.69703969,412933.76335736,0.00452268635104857,0.5,0.00452268635104857,100000000,0.25,100000,0.577350269189626,1
4.42,-813621.149634872,-399379.905485257,-399379.905485257,-0.00154154452746371,0.000770772263731856,0.000770772263731856,0,0.00154154452755974,537460.320201795,414241.244149615,0.00454622100530915,0.5,0.00454622100530915,100000000,0.25,100000,0.577350269189626,1
4.44,-816073.568880135,-400809.937028924,-400809.937028924,-0.00156335546509778,0.000781677732548888,0.000781677732548888,0,0.00156335546519246,539231.147645994,415263.631851211,0.00456462398393789,0.5,0.00456462398393789,100000000,0.25,100000,0.577350269189626,1
4.46,-817832.405925449,-401835.533472038,-401835.533472038,-0.00157899793127802,0.000789498965639009,0.000789498965639009,0,0.00157899793137177,540501.157623175,415996.87245341,0.00457782231477747,0.5,0.00457782231477747,100000000,0.25,100000,0.577350269189626,1
4.48,-818890.518630693,-402452.530331425,-402452.530331425,-0.00158840840699639,0.000794204203498193,0.000794204203498193,0,0.00158840840708958,541265.193097848,416437.988299268,0.00458576240434298,0.5,0.00458576240434298,100000000,0.25,100000,0.577350269189626,1
4.5,-819109.432062457,-402911.977291288,-402911.977291288,-0.0015915481088534,0.000795774054426701,0.000795774054426701,0,0.00159154810894641,541644.462215011,416197.454771169,0.004589703884627,0.5,0.004589703884627,100000000,0.25,100000,0.577350269189626,1
4.52,-818293.566000231,-403580.701080486,-403580.701080486,-0.00158840628738791,0.000794203143693957,0.000794203143693957,0,0.00158840628748111,541818.322720401,414712.864919745,0.00459151069599959,0.5,0.00459151069599959,100000000,0.25,100000,0.577350269189626,1
4.54,-816366.312569872,-404607.3579214,-404607.3579214,-0.00157899660533772,0.000789498302668861,0.000789498302668861,0,0.00157899660543147,541860.342804224,411758.954648472,0.00459194738152031,0.5,0.00459194738152031,100000000,0.25,100000,0.577350269189626,1
4.56,-813270.797206494,-406109.931204738,-406109.931204738,-0.00156335659648739,0.000781678298243694,0.000781678298243694,0,0.00156335659658208,541830.21987199,407160.866001756,0.00459163433482569,0.5,0.00459163433482569,100000000,0.25,100000,0.577350269189626,1
4.58,-808969.878654468,-408175.731489536,-408175.731489536,-0.00154154766566823,0.000770773832834116,0.000770773832834116,0,0.00154154766576426,541773.780544513,400794.147164932,0.00459104780012928,0.5,0.00459104780012928,100000000,0.25,100000,0.577350269189626,1
4.6,-803446.148967421,-410861.396503158,-410861.396503158,-0.00151365508875833,0.000756827544379166,0.000756827544379166,0,0.00151365508885613,541722.980657912,392584.752464263,0.00459051987222161,0.5,0.00459051987222161,100000000,0.25,100000,0.577350269189626,1
4.62,-796701.933508237,-414192.891141295,-414192.891141295,-0.00147978801268252,0.000739894006341262,0.000739894006341262,0,0.00147978801278256,541695.905263609,382509.042366942,0.00459023849647021,0.5,0.00459023849647021,100000000,0.25,100000,0.577350269189626,1
4.64,-788759.290949059,-418165.507467968,-418165.507467968,-0.00144007945541241,0.000720039727706203,0.000720039727706203,0,0.0014400794555152,541696.768628332,370593.783481091,0.00459024746881959,0.5,0.00459024746881959,100000000,0.25,100000,0.577350269189626,1
4.66,-779660.013271283,-422743.864715523,-422743.864715523,-0.00139468630596633,0.000697343152983166,0.000697343152983166,0,0.00139468630607247,541715.91423411,356916.148555761,0.00459044643579129,0.5,0.00459044643579129,100000000,0.25,100000,0.577350269189626,1
4.68,-769465.625751328,-427861.909310405,-427861.909310405,-0.00134378932440528,0.000671894662202641,0.000671894662202641,0,0.00134378932451544,541729.814790713,341603.716440923,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.7,-758225.15089154,-433482.146740299,-433482.146740299,-0.00128758695010634,0.000643793475053172,0.000643793475053172,0,0.00128758695022131,541729.814790713,324743.004151241,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.72,-745968.087599534,-439610.678386303,-439610.678386303,-0.00122630163364631,0.000613150816823155,0.000613150816823155,0,0.00122630163376702,541729.814790713,306357.409213231,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.74,-732743.714147775,-446222.865112182,-446222.865112182,-0.00116017976638752,0.000580089883193759,0.000580089883193759,0,0.00116017976651511,541729.814790713,286520.849035594,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.76,-718604.440339456,-453292.502016341,-453292.502016341,-0.00108948339734592,0.000544741698672961,0.000544741698672961,0,0.00108948339748179,541729.814790713,265311.938323115,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.78,-703605.807508484,-460791.818431828,-460791.818431828,-0.00101449023319106,0.00050724511659553,0.00050724511659553,0,0.00101449023333698,541729.814790713,242813.989076656,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.8,-687806.48851949,-468691.477926324,-468691.477926324,-0.000935493638246092,0.000467746819123046,0.000467746819123046,0,0.000935493638404329,541729.814790713,219115.010593166,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.82,-671268.287767824,-476960.578302158,-476960.578302158,-0.000852802634487761,0.00042640131724388,0.00042640131724388,0,0.000852802634661341,541729.814790713,194307.709465666,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.84,-654056.141179557,-485566.651596291,-485566.651596291,-0.000766741901546425,0.000383370950773213,0.000383370950773213,0,0.000766741901739488,541729.814790713,168489.489583266,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.86,-636238.116211478,-494475.66408033,-494475.66408033,-0.000677651776706033,0.000338825888353016,0.000338825888353016,0,0.000677651776924478,541729.814790713,141762.452131148,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.88,-617885.411850332,-503652.016260903,-503652.016260903,-0.000585888254900303,0.000292944127450152,0.000292944127450152,0,0.000585888255152962,541729.814790713,114233.395589429,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.9,-599070.75445707,-513059.344957535,-513059.344957535,-0.00049181496793399,0.000245907483966995,0.000245907483966995,0,0.000491814968234977,541729.814790713,86011.4094995352,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.92,-579867.988115498,-522660.72812832,-522660.72812832,-0.000395801136226133,0.000197900568113066,0.000197900568113066,0,0.000395801136600133,541729.814790713,57207.259987178,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.94,-560353.019325702,-532418.212523219,-532418.212523219,-0.00029822629227715,0.000149113146138575,0.000149113146138575,0,0.000298226292773517,541729.814790713,27934.8068024832,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.96,-540602.672232764,-542293.386069687,-542293.386069687,-0.000199474556812463,9.97372784062316e-05,9.97372784062316e-05,0,0.000199474557554561,541729.814790713,1690.71383692289,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
4.98,-520694.688626772,-552247.377872683,-552247.377872683,-9.9934638782503e-05,4.99673193912515e-05,4.99673193912515e-05,0,9.99346402637685e-05,541729.814790713,31552.689245911,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5,-500707.727942812,-562240.858214663,-562240.858214663,1.64637298694266e-10,-8.2318649347133e-11,-8.2318649347133e-11,0,1.7207166491712e-08,541729.814790713,61533.1302718514,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5,-500707.727942812,-562240.858214663,-562240.858214663,1.64637298694266e-10,-8.2318649347133e-11,-8.2318649347133e-11,0,1.7207166491712e-08,541729.814790713,61533.1302718514,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.02,-480720.882699829,-572234.280836155,-572234.280836155,9.99343908522136e-05,-4.99671954261068e-05,-4.99671954261068e-05,0,9.99343923334828e-05,541729.814790713,91513.3981363259,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.04,-460812.921676588,-582188.261347776,-582188.261347776,0.00019947419596842,-9.97370979842099e-05,-9.97370979842099e-05,0,0.000199474196710519,541729.814790713,121375.339671188,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.06,-441062.403023901,-592063.520674119,-592063.520674119,0.000298226789231854,-0.000149113394615927,-0.000149113394615927,0,0.000298226789728221,541729.814790713,151001.117650218,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.08,-421546.468861291,-601821.487755424,-601821.487755424,0.000395806460044902,-0.000197903230022451,-0.000197903230022451,0,0.000395806460418898,541729.814790713,180275.018894132,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.1,-402342.606774105,-611423.418799017,-611423.418799017,0.000491825770480833,-0.000245912885240416,-0.000245912885240416,0,0.000491825770781813,541729.814790713,209080.812024912,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.12,-383527.698395167,-620830.872988486,-620830.872988486,0.000585900312375524,-0.000292950156187762,-0.000292950156187762,0,0.000585900312628178,541729.814790713,237303.174593319,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.14,-365176.233458085,-630006.605457027,-630006.605457027,0.000677657637060935,-0.000338828818530468,-0.000338828818530468,0,0.000677657637279378,541729.814790713,264830.371998942,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.16,-347360.309797245,-638914.567287447,-638914.567287447,0.000766737255365135,-0.000383368627682568,-0.000383368627682568,0,0.0007667372555582,541729.814790713,291554.257490202,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.18,-330149.633347817,-647519.905512161,-647519.905512161,0.000852790637612275,-0.000426395318806137,-0.000426395318806137,0,0.000852790637785857,541729.814790713,317370.272164344,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.2,-313611.518145749,-655788.963113195,-655788.963113195,0.000935481213622614,-0.000467740606811307,-0.000467740606811307,0,0.000935481213780853,541729.814790713,342177.444967446,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.22,-297810.886327773,-663689.279022183,-663689.279022183,0.00101448437271249,-0.000507242186356247,-0.000507242186356247,0,0.00101448437285841,541729.814790713,365878.39269441,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.24,-282810.268131398,-671189.58812037,-671189.58812037,0.00108948746369437,-0.000544743731847184,-0.000544743731847184,0,0.00108948746383024,541729.814790713,388379.319988972,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.26,-268669.801894918,-678259.82123861,-678259.82123861,0.00116018979487677,-0.000580094897438383,-0.000580094897438383,0,0.00116018979500436,541729.814790713,409590.019343692,0.00459059089461303,0.5,0.00459059089461303,100000000,0.25,100000,0.577350269189626,1
5.28,-259246.489629807,-684823.626024989,-684823.626024989,0.00122631224733477,-0.000613156123667385,-0.000613156123667385,0,0.00122631224745548,542964.580559929,425577.136395182,0.0046034229568994,0.5,0.0046034229568994,100000000,0.25,100000,0.577350269189626,1
5.3,-256472.136172956,-690831.150372027,-690831.150372027,0.001287595880644,-0.000643797940322001,-0.000643797940322001,0,0.00128759588075897,546044.81230567,434359.014199072,0.00463543366419567,0.5,0.00463543366419567,100000000,0.25,100000,0.577350269189626,1
5.32,-257867.002205513,-696290.149874128,-696290.149874128,0.00134379600786995,-0.000671898003934977,-0.000671898003934977,0,0.00134379600798011,550149.100651256,438423.147668615,0.00467808667985648,0.5,0.00467808667985648,100000000,0.25,100000,0.577350269189626,1
5.34,-261417.631114163,-701204.616705279,-701204.616705279,0.00139469029859016,-0.00069734514929508,-0.00069734514929508,0,0.0013946902986963,554608.954841573,439786.985591116,0.00472443484416834,0.5,0.00472443484416834,100000000,0.25,100000,0.577350269189626,1
5.36,-265576.848991119,-705574.779619054,-705574.779619054,0.00144007877889421,-0.000720039389447106,-0.000720039389447106,0,0.001440078778997,558908.802743076,439997.930627935,0.00476912017434966,0.5,0.00476912017434966,100000000,0.25,100000,0.577350269189626,1
5.38,-269263.764634129,-709397.103948613,-709397.103948613,0.00147978383138374,-0.000739891915691872,-0.000739891915691872,0,0.00147978383148378,562685.990843785,440133.339314484,0.0048083738645507,0.5,0.0048083738645507,100000000,0.25,100000,0.577350269189626,1
5.4,-271863.769546472,-712664.2916067,-712664.2916067,0.00151365019517245,-0.000756825097586225,-0.000756825097586225,0,0.00151365019527025,565730.784253291,440800.522060228,0.00484001628585359,0.5,0.00484001628585359,100000000,0.25,100000,0.577350269189626,1
5.42,-273228.53793696,-715365.281085646,-715365.281085646,0.00154154496588607,-0.000770772482943034,-0.000770772482943034,0,0.00154154496598209,567986.366702751,442136.743148687,0.00486345698627235,0.5,0.00486345698627235,100000000,0.25,100000,0.577350269189626,1
5.44,-273676.026719937,-717485.247457368,-717485.247457368,0.00156335759566239,-0.000781678797831194,-0.000781678797831194,0,0.00156335759575707,569548.840544891,443809.220737431,0.00487969469075285,0.5,0.00487969469075285,100000000,0.25,100000,0.577350269189626,1
5.46,-273990.47551528,-719005.602373367,-719005.602373367,0.00157899989315125,-0.000789499946575627,-0.000789499946575627,0,0.001578999893245,570667.226754005,445015.126858087,0.00489131730117287,0.5,0.00489131730117287,100000000,0.25,100000,0.577350269189626,1
5.48,-274298.779812525,-719918.600149953,-719918.600149953,0.00158840896964141,-0.000794204484820704,-0.000794204484820704,0,0.0015884089697346,571378.660037477,445619.820337427,0.00489871073273188,0.5,0.00489871073273188,100000000,0.25,100000,0.577350269189626,1
5.5,-274459.280440253,-720222.582683932,-720222.582683932,0.00159154928591985,-0.000795774642959923,-0.000795774642959923,0,0.00159154928601286,571634.815269372,445763.302243679,0.00490137277598948,0.5,0.00490137277598948,100000000,0.25,100000,0.577350269189626,1
5.52,-275088.827736514,-719908.515220385,-719908.515220385,0.00158840879597747,-0.000794204397988735,-0.000794204397988735,0,0.00158840879607066,571635.286059095,444819.687483871,0.0049013776685798,0.5,0.0049013776685798,100000000,0.25,100000,0.577350269189626,1
5.54,-276651.912946645,-718971.689388592,-718971.689388592,0.00157899992541803,-0.000789499962709016,-0.000789499962709016,0,0.00157899992551178,571531.763907943,442319.776441947,0.00490030183482678,0.5,0.00490030183482678,100000000,0.25,100000,0.577350269189626,1
5.56,-279460.668223262,-717411.723202027,-717411.723202027,0.00156335957145814,-0.000781679785729069,-0.000781679785729069,0,0.00156335957155282,571428.038209105,437951.054978765,0.00489922388574416,0.5,0.00489922388574416,100000000,0.25,100000,0.577350269189626,1
